stazione_id,data,inquinante,valore
7,2019/07/30,PM10,16
7,2019/07/30,NO2,41
7,2019/07/30,O3,139
8,2019/07/30,NO2,
8,2019/07/30,CO_8h,
8,2019/07/30,C6H6,
1,2019/07/31,NO2,
3,2019/07/31,NO2,46
3,2019/07/31,CO_8h,0.5
4,2019/07/31,PM10,20
4,2019/07/31,NO2,46
4,2019/07/31,CO_8h,0.25
4,2019/07/31,C6H6,0.5
5,2019/07/31,NO2,
5,2019/07/31,O3,
2,2019/07/31,SO2,2.5
2,2019/07/31,PM10,16
2,2019/07/31,PM25,8
2,2019/07/31,NO2,23
2,2019/07/31,O3,112
2,2019/07/31,C6H6,0.5
6,2019/07/31,PM10,18
6,2019/07/31,PM25,5
6,2019/07/31,NO2,44
6,2019/07/31,CO_8h,0.8
6,2019/07/31,C6H6,0.5
7,2019/07/31,PM10,17
7,2019/07/31,NO2,49
7,2019/07/31,O3,112
8,2019/07/31,NO2,
8,2019/07/31,CO_8h,
8,2019/07/31,C6H6,
1,2019/08/01,NO2,
3,2019/08/01,NO2,44
3,2019/08/01,CO_8h,0.6
4,2019/08/01,PM10,23
4,2019/08/01,NO2,58
4,2019/08/01,CO_8h,0.25
4,2019/08/01,C6H6,
5,2019/08/01,NO2,
5,2019/08/01,O3,
2,2019/08/01,SO2,5
2,2019/08/01,PM10,18
2,2019/08/01,PM25,12
2,2019/08/01,NO2,20
2,2019/08/01,O3,144
2,2019/08/01,C6H6,0.5
6,2019/08/01,PM10,21
6,2019/08/01,PM25,9
6,2019/08/01,NO2,39
6,2019/08/01,CO_8h,0.8
6,2019/08/01,C6H6,0.5
7,2019/08/01,PM10,
7,2019/08/01,NO2,31
7,2019/08/01,O3,144
8,2019/08/01,NO2,
8,2019/08/01,CO_8h,
8,2019/08/01,C6H6,
1,2019/08/02,NO2,
3,2019/08/02,NO2,45
3,2019/08/02,CO_8h,0.6
4,2019/08/02,PM10,25
4,2019/08/02,NO2,36
4,2019/08/02,CO_8h,0.25
4,2019/08/02,C6H6,
5,2019/08/02,NO2,
5,2019/08/02,O3,
2,2019/08/02,SO2,2.5
2,2019/08/02,PM10,22
2,2019/08/02,PM25,13
2,2019/08/02,NO2,21
2,2019/08/02,O3,143
2,2019/08/02,C6H6,0.5
6,2019/08/02,PM10,26
6,2019/08/02,PM25,13
6,2019/08/02,NO2,39
6,2019/08/02,CO_8h,0.8
6,2019/08/02,C6H6,0.5
7,2019/08/02,PM10,24
7,2019/08/02,NO2,41
7,2019/08/02,O3,152
8,2019/08/02,NO2,
8,2019/08/02,CO_8h,
8,2019/08/02,C6H6,
1,2019/08/05,NO2,
3,2019/08/05,NO2,64
3,2019/08/05,CO_8h,0.8
4,2019/08/05,PM10,21
4,2019/08/05,NO2,66
4,2019/08/05,CO_8h,0.5
4,2019/08/05,C6H6,0.5
5,2019/08/05,NO2,
5,2019/08/05,O3,
2,2019/08/05,SO2,2.5
2,2019/08/05,PM10,16
2,2019/08/05,PM25,11
2,2019/08/05,NO2,20
2,2019/08/05,O3,135
2,2019/08/05,C6H6,0.5
6,2019/08/05,PM10,15
6,2019/08/05,PM25,8
6,2019/08/05,NO2,32
6,2019/08/05,CO_8h,0.5
6,2019/08/05,C6H6,0.5
7,2019/08/05,PM10,16
7,2019/08/05,NO2,35
7,2019/08/05,O3,148
8,2019/08/05,NO2,
8,2019/08/05,CO_8h,
8,2019/08/05,C6H6,
1,2019/08/06,NO2,
3,2019/08/06,NO2,44
3,2019/08/06,CO_8h,0.6
4,2019/08/06,PM10,21
4,2019/08/06,NO2,78
4,2019/08/06,CO_8h,0.5
4,2019/08/06,C6H6,0.5
5,2019/08/06,NO2,
5,2019/08/06,O3,
2,2019/08/06,SO2,2.5
2,2019/08/06,PM10,17
2,2019/08/06,PM25,10
2,2019/08/06,NO2,21
2,2019/08/06,O3,146
2,2019/08/06,C6H6,0.5
6,2019/08/06,PM10,21
6,2019/08/06,PM25,9
6,2019/08/06,NO2,48
6,2019/08/06,CO_8h,0.6
6,2019/08/06,C6H6,0.5
7,2019/08/06,PM10,18
7,2019/08/06,NO2,44
7,2019/08/06,O3,147
8,2019/08/06,NO2,
8,2019/08/06,CO_8h,
8,2019/08/06,C6H6,
1,2019/08/07,NO2,
3,2019/08/07,NO2,31
3,2019/08/07,CO_8h,0.6
4,2019/08/07,PM10,24
4,2019/08/07,NO2,54
4,2019/08/07,CO_8h,0.25
4,2019/08/07,C6H6,0.5
5,2019/08/07,NO2,
5,2019/08/07,O3,
2,2019/08/07,SO2,6
2,2019/08/07,PM10,19
2,2019/08/07,PM25,13
2,2019/08/07,NO2,21
2,2019/08/07,O3,136
2,2019/08/07,C6H6,0.5
6,2019/08/07,PM10,25
6,2019/08/07,PM25,13
6,2019/08/07,NO2,33
6,2019/08/07,CO_8h,0.6
6,2019/08/07,C6H6,0.5
7,2019/08/07,PM10,
7,2019/08/07,NO2,33
7,2019/08/07,O3,144
8,2019/08/07,NO2,
8,2019/08/07,CO_8h,
8,2019/08/07,C6H6,
1,2019/08/08,NO2,
3,2019/08/08,NO2,38
3,2019/08/08,CO_8h,0.6
4,2019/08/08,PM10,18
4,2019/08/08,NO2,64
4,2019/08/08,CO_8h,0.5
4,2019/08/08,C6H6,0.5
5,2019/08/08,NO2,
5,2019/08/08,O3,
2,2019/08/08,SO2,2.5
2,2019/08/08,PM10,12
2,2019/08/08,PM25,6
2,2019/08/08,NO2,17
2,2019/08/08,O3,115
2,2019/08/08,C6H6,0.5
6,2019/08/08,PM10,13
6,2019/08/08,PM25,5
6,2019/08/08,NO2,44
6,2019/08/08,CO_8h,0.6
6,2019/08/08,C6H6,0.5
7,2019/08/08,PM10,
7,2019/08/08,NO2,45
7,2019/08/08,O3,121
8,2019/08/08,NO2,
8,2019/08/08,CO_8h,
8,2019/08/08,C6H6,
1,2019/08/09,NO2,
3,2019/08/09,NO2,58
3,2019/08/09,CO_8h,0.6
4,2019/08/09,PM10,19
4,2019/08/09,NO2,88
4,2019/08/09,CO_8h,0.5
4,2019/08/09,C6H6,1
5,2019/08/09,NO2,
5,2019/08/09,O3,
2,2019/08/09,SO2,2.5
2,2019/08/09,PM10,18
2,2019/08/09,PM25,11
2,2019/08/09,NO2,18
2,2019/08/09,O3,111
2,2019/08/09,C6H6,0.5
6,2019/08/09,PM10,18
6,2019/08/09,PM25,7
6,2019/08/09,NO2,43
6,2019/08/09,CO_8h,0.7
6,2019/08/09,C6H6,0.5
7,2019/08/09,PM10,
7,2019/08/09,NO2,39
7,2019/08/09,O3,116
8,2019/08/09,NO2,
8,2019/08/09,CO_8h,
8,2019/08/09,C6H6,
1,2019/08/20,NO2,
3,2019/08/20,NO2,37
3,2019/08/20,CO_8h,0.6
4,2019/08/20,PM10,19
4,2019/08/20,NO2,44
4,2019/08/20,CO_8h,
4,2019/08/20,C6H6,0.5
5,2019/08/20,NO2,
5,2019/08/20,O3,
2,2019/08/20,SO2,2.5
2,2019/08/20,PM10,15
2,2019/08/20,PM25,11
2,2019/08/20,NO2,32
2,2019/08/20,O3,115
2,2019/08/20,C6H6,0.5
6,2019/08/20,PM10,19
6,2019/08/20,PM25,8
6,2019/08/20,NO2,28
6,2019/08/20,CO_8h,0.6
6,2019/08/20,C6H6,
7,2019/08/20,PM10,19
7,2019/08/20,NO2,30
7,2019/08/20,O3,117
8,2019/08/20,NO2,
8,2019/08/20,CO_8h,
8,2019/08/20,C6H6,
1,2019/08/20,NO2,
3,2019/08/20,NO2,37
3,2019/08/20,CO_8h,0.6
4,2019/08/20,PM10,19
4,2019/08/20,NO2,44
4,2019/08/20,CO_8h,
4,2019/08/20,C6H6,0.5
5,2019/08/20,NO2,
5,2019/08/20,O3,
2,2019/08/20,SO2,2.5
2,2019/08/20,PM10,15
2,2019/08/20,PM25,11
2,2019/08/20,NO2,32
2,2019/08/20,O3,115
2,2019/08/20,C6H6,0.5
6,2019/08/20,PM10,19
6,2019/08/20,PM25,8
6,2019/08/20,NO2,28
6,2019/08/20,CO_8h,0.6
6,2019/08/20,C6H6,
7,2019/08/20,PM10,19
7,2019/08/20,NO2,30
7,2019/08/20,O3,117
8,2019/08/20,NO2,
8,2019/08/20,CO_8h,
8,2019/08/20,C6H6,
1,2019/08/20,NO2,
8,2019/08/20,C6H6,
8,2019/08/20,CO_8h,
8,2019/08/20,NO2,
7,2019/08/20,O3,117
7,2019/08/20,NO2,30
7,2019/08/20,PM10,19
6,2019/08/20,C6H6,
6,2019/08/20,CO_8h,0.6
6,2019/08/20,NO2,28
6,2019/08/20,PM25,8
6,2019/08/20,PM10,19
2,2019/08/20,C6H6,0.5
2,2019/08/20,O3,115
2,2019/08/20,NO2,32
2,2019/08/20,PM25,11
2,2019/08/20,PM10,15
2,2019/08/20,SO2,2.5
5,2019/08/20,O3,
5,2019/08/20,NO2,
4,2019/08/20,C6H6,0.5
4,2019/08/20,CO_8h,
4,2019/08/20,NO2,44
4,2019/08/20,PM10,19
3,2019/08/20,CO_8h,0.6
3,2019/08/20,NO2,37
2,2019/08/21,O3,127
1,2019/08/21,NO2,
3,2019/08/21,NO2,45
3,2019/08/21,CO_8h,0.7
4,2019/08/21,PM10,26
4,2019/08/21,NO2,47
4,2019/08/21,CO_8h,
4,2019/08/21,C6H6,0.5
5,2019/08/21,NO2,
5,2019/08/21,O3,
2,2019/08/21,SO2,2.5
2,2019/08/21,PM10,18
2,2019/08/21,PM25,12
2,2019/08/21,NO2,49
2,2019/08/21,C6H6,0.5
6,2019/08/21,PM10,23
6,2019/08/21,PM25,10
6,2019/08/21,NO2,38
6,2019/08/21,CO_8h,0.6
6,2019/08/21,C6H6,
7,2019/08/21,PM10,23
7,2019/08/21,NO2,38
7,2019/08/21,O3,127
8,2019/08/21,NO2,
8,2019/08/21,CO_8h,
8,2019/08/21,C6H6,
1,2019/08/21,NO2,
3,2019/08/21,NO2,45
3,2019/08/21,CO_8h,0.7
4,2019/08/21,PM10,26
4,2019/08/21,NO2,47
4,2019/08/21,CO_8h,
4,2019/08/21,C6H6,0.5
5,2019/08/21,NO2,
5,2019/08/21,O3,
2,2019/08/21,SO2,2.5
2,2019/08/21,PM10,18
2,2019/08/21,PM25,12
2,2019/08/21,NO2,49
2,2019/08/21,O3,127
2,2019/08/21,C6H6,0.5
6,2019/08/21,PM10,23
6,2019/08/21,PM25,10
6,2019/08/21,NO2,38
6,2019/08/21,CO_8h,0.6
6,2019/08/21,C6H6,
7,2019/08/21,PM10,23
7,2019/08/21,NO2,38
7,2019/08/21,O3,127
8,2019/08/21,NO2,
8,2019/08/21,CO_8h,
8,2019/08/21,C6H6,
1,2019/08/22,NO2,
3,2019/08/22,NO2,62
3,2019/08/22,CO_8h,0.8
4,2019/08/22,PM10,22
4,2019/08/22,NO2,99
4,2019/08/22,CO_8h,
4,2019/08/22,C6H6,0.5
5,2019/08/22,NO2,
5,2019/08/22,O3,
2,2019/08/22,SO2,2.5
2,2019/08/22,PM10,18
2,2019/08/22,PM25,12
2,2019/08/22,NO2,50
2,2019/08/22,O3,127
2,2019/08/22,C6H6,0.5
6,2019/08/22,PM10,20
6,2019/08/22,PM25,10
6,2019/08/22,NO2,37
6,2019/08/22,CO_8h,0.6
6,2019/08/22,C6H6,
7,2019/08/22,PM10,17
7,2019/08/22,NO2,43
7,2019/08/22,O3,135
8,2019/08/22,NO2,
8,2019/08/22,CO_8h,
8,2019/08/22,C6H6,
1,2019/08/26,NO2,
3,2019/08/26,NO2,56
3,2019/08/26,CO_8h,1.1
4,2019/08/26,PM10,24
4,2019/08/26,NO2,76
4,2019/08/26,CO_8h,0.5
4,2019/08/26,C6H6,0.5
5,2019/08/26,NO2,
5,2019/08/26,O3,
2,2019/08/26,SO2,2.5
2,2019/08/26,PM10,19
2,2019/08/26,PM25,13
2,2019/08/26,NO2,12
2,2019/08/26,O3,136
2,2019/08/26,C6H6,0.5
6,2019/08/26,PM10,22
6,2019/08/26,PM25,12
6,2019/08/26,NO2,27
6,2019/08/26,CO_8h,0.6
6,2019/08/26,C6H6,
7,2019/08/26,PM10,22
7,2019/08/26,NO2,30
7,2019/08/26,O3,150
8,2019/08/26,NO2,
8,2019/08/26,CO_8h,
8,2019/08/26,C6H6,
1,2019/08/27,NO2,
3,2019/08/27,NO2,55
3,2019/08/27,CO_8h,0.8
4,2019/08/27,PM10,30
4,2019/08/27,NO2,74
4,2019/08/27,CO_8h,0.25
4,2019/08/27,C6H6,0.5
5,2019/08/27,NO2,
5,2019/08/27,O3,
2,2019/08/27,SO2,2.5
2,2019/08/27,PM10,20
2,2019/08/27,PM25,14
2,2019/08/27,NO2,
2,2019/08/27,O3,140
2,2019/08/27,C6H6,0.5
6,2019/08/27,PM10,20
6,2019/08/27,PM25,12
6,2019/08/27,NO2,36
6,2019/08/27,CO_8h,0.6
6,2019/08/27,C6H6,
7,2019/08/27,PM10,18
7,2019/08/27,NO2,39
7,2019/08/27,O3,148
8,2019/08/27,NO2,
8,2019/08/27,CO_8h,
8,2019/08/27,C6H6,
1,2019/08/29,NO2,
3,2019/08/29,NO2,62
3,2019/08/29,CO_8h,0.9
4,2019/08/29,PM10,27
4,2019/08/29,NO2,
4,2019/08/29,CO_8h,0.25
4,2019/08/29,C6H6,0.5
5,2019/08/29,NO2,
5,2019/08/29,O3,
2,2019/08/29,SO2,2.5
2,2019/08/29,PM10,14
2,2019/08/29,PM25,8
2,2019/08/29,NO2,
2,2019/08/29,O3,91
2,2019/08/29,C6H6,0.5
6,2019/08/29,PM10,26
6,2019/08/29,PM25,12
6,2019/08/29,NO2,91
6,2019/08/29,CO_8h,0.7
6,2019/08/29,C6H6,
7,2019/08/29,PM10,25
7,2019/08/29,NO2,58
7,2019/08/29,O3,93
8,2019/08/29,NO2,
8,2019/08/29,CO_8h,
8,2019/08/29,C6H6,
1,2019/08/30,NO2,
3,2019/08/30,NO2,73
3,2019/08/30,CO_8h,0.9
4,2019/08/30,PM10,20
4,2019/08/30,NO2,
4,2019/08/30,CO_8h,0.25
4,2019/08/30,C6H6,0.5
5,2019/08/30,NO2,
5,2019/08/30,O3,
2,2019/08/30,SO2,2.5
2,2019/08/30,PM10,17
2,2019/08/30,PM25,12
2,2019/08/30,NO2,
2,2019/08/30,O3,132
2,2019/08/30,C6H6,0.5
6,2019/08/30,PM10,14
6,2019/08/30,PM25,10
6,2019/08/30,NO2,58
6,2019/08/30,CO_8h,0.8
6,2019/08/30,C6H6,
7,2019/08/30,PM10,17
7,2019/08/30,NO2,41
7,2019/08/30,O3,133
8,2019/08/30,NO2,
8,2019/08/30,CO_8h,
8,2019/08/30,C6H6,
1,2019/09/02,NO2,
3,2019/09/02,NO2,73
3,2019/09/02,CO_8h,0.9
4,2019/09/02,PM10,27
4,2019/09/02,NO2,
4,2019/09/02,CO_8h,0.25
4,2019/09/02,C6H6,0.5
5,2019/09/02,NO2,
5,2019/09/02,O3,
2,2019/09/02,SO2,2.5
2,2019/09/02,PM10,23
2,2019/09/02,PM25,16
2,2019/09/02,NO2,
2,2019/09/02,O3,143
2,2019/09/02,C6H6,0.5
6,2019/09/02,PM10,26
6,2019/09/02,PM25,15
6,2019/09/02,NO2,40
6,2019/09/02,CO_8h,0.7
6,2019/09/02,C6H6,
7,2019/09/02,PM10,20
7,2019/09/02,NO2,44
7,2019/09/02,O3,144
8,2019/09/02,NO2,
8,2019/09/02,CO_8h,
8,2019/09/02,C6H6,
1,2019/09/03,NO2,
3,2019/09/03,NO2,80
3,2019/09/03,CO_8h,0.7
4,2019/09/03,PM10,19
4,2019/09/03,NO2,
4,2019/09/03,CO_8h,0.25
4,2019/09/03,C6H6,1.1
5,2019/09/03,NO2,
5,2019/09/03,O3,
2,2019/09/03,SO2,2.5
2,2019/09/03,PM10,13
2,2019/09/03,PM25,9
2,2019/09/03,NO2,
2,2019/09/03,O3,127
2,2019/09/03,C6H6,0.5
6,2019/09/03,PM10,18
6,2019/09/03,PM25,14
6,2019/09/03,NO2,
6,2019/09/03,CO_8h,0.7
6,2019/09/03,C6H6,
7,2019/09/03,PM10,
7,2019/09/03,NO2,
7,2019/09/03,O3,
8,2019/09/03,NO2,
8,2019/09/03,CO_8h,
8,2019/09/03,C6H6,
1,2019/09/04,NO2,
3,2019/09/04,NO2,73
3,2019/09/04,CO_8h,0.7
4,2019/09/04,PM10,18
4,2019/09/04,NO2,
4,2019/09/04,CO_8h,0.5
4,2019/09/04,C6H6,1.8
5,2019/09/04,NO2,
5,2019/09/04,O3,
2,2019/09/04,SO2,2.5
2,2019/09/04,PM10,13
2,2019/09/04,PM25,6
2,2019/09/04,NO2,
2,2019/09/04,O3,106
2,2019/09/04,C6H6,0.5
6,2019/09/04,PM10,
6,2019/09/04,PM25,
6,2019/09/04,NO2,
6,2019/09/04,CO_8h,0.8
6,2019/09/04,C6H6,
7,2019/09/04,PM10,
7,2019/09/04,NO2,60
7,2019/09/04,O3,105
8,2019/09/04,NO2,
8,2019/09/04,CO_8h,
8,2019/09/04,C6H6,
1,2019/09/05,NO2,
3,2019/09/05,NO2,101
3,2019/09/05,CO_8h,0.8
4,2019/09/05,PM10,25
4,2019/09/05,NO2,83
4,2019/09/05,CO_8h,0.6
4,2019/09/05,C6H6,1.3
5,2019/09/05,NO2,
5,2019/09/05,O3,
2,2019/09/05,SO2,2.5
2,2019/09/05,PM10,19
2,2019/09/05,PM25,11
2,2019/09/05,NO2,
2,2019/09/05,O3,121
2,2019/09/05,C6H6,0.5
6,2019/09/05,PM10,24
6,2019/09/05,PM25,9
6,2019/09/05,NO2,79
6,2019/09/05,CO_8h,0.7
6,2019/09/05,C6H6,0.5
7,2019/09/05,PM10,
7,2019/09/05,NO2,53
7,2019/09/05,O3,119
8,2019/09/05,NO2,
8,2019/09/05,CO_8h,
8,2019/09/05,C6H6,
1,2019/09/06,NO2,
3,2019/09/06,NO2,81
3,2019/09/06,CO_8h,0.8
4,2019/09/06,PM10,32
4,2019/09/06,NO2,78
4,2019/09/06,CO_8h,0.6
4,2019/09/06,C6H6,1.4
5,2019/09/06,NO2,
5,2019/09/06,O3,
2,2019/09/06,SO2,2.5
2,2019/09/06,PM10,22
2,2019/09/06,PM25,13
2,2019/09/06,NO2,
2,2019/09/06,O3,131
2,2019/09/06,C6H6,0.5
6,2019/09/06,PM10,30
6,2019/09/06,PM25,15
6,2019/09/06,NO2,60
6,2019/09/06,CO_8h,0.8
6,2019/09/06,C6H6,0.5
7,2019/09/06,PM10,
7,2019/09/06,NO2,73
7,2019/09/06,O3,132
8,2019/09/06,NO2,
8,2019/09/06,CO_8h,
8,2019/09/06,C6H6,
1,2019/09/09,NO2,
3,2019/09/09,NO2,56
3,2019/09/09,CO_8h,0.6
4,2019/09/09,PM10,8
4,2019/09/09,NO2,63
4,2019/09/09,CO_8h,0.25
4,2019/09/09,C6H6,0.5
5,2019/09/09,NO2,
5,2019/09/09,O3,
2,2019/09/09,SO2,2.5
2,2019/09/09,PM10,6
2,2019/09/09,PM25,4
2,2019/09/09,NO2,42
2,2019/09/09,O3,79
2,2019/09/09,C6H6,0.5
6,2019/09/09,PM10,9
6,2019/09/09,PM25,4
6,2019/09/09,NO2,39
6,2019/09/09,CO_8h,0.7
6,2019/09/09,C6H6,0.5
7,2019/09/09,PM10,
7,2019/09/09,NO2,41
7,2019/09/09,O3,80
8,2019/09/09,NO2,
8,2019/09/09,CO_8h,
8,2019/09/09,C6H6,
1,2019/09/11,NO2,
3,2019/09/11,NO2,76
3,2019/09/11,CO_8h,1.2
4,2019/09/11,PM10,24
4,2019/09/11,NO2,74
4,2019/09/11,CO_8h,0.8
4,2019/09/11,C6H6,1.5
5,2019/09/11,NO2,
5,2019/09/11,O3,
2,2019/09/11,SO2,2.5
2,2019/09/11,PM10,17
2,2019/09/11,PM25,9
2,2019/09/11,NO2,57
2,2019/09/11,O3,85
2,2019/09/11,C6H6,1
6,2019/09/11,PM10,22
6,2019/09/11,PM25,9
6,2019/09/11,NO2,54
6,2019/09/11,CO_8h,0.8
6,2019/09/11,C6H6,1.1
7,2019/09/11,PM10,
7,2019/09/11,NO2,66
7,2019/09/11,O3,80
8,2019/09/11,NO2,
8,2019/09/11,CO_8h,
8,2019/09/11,C6H6,
1,2019/09/12,NO2,
3,2019/09/12,NO2,107
3,2019/09/12,CO_8h,1
4,2019/09/12,PM10,21
4,2019/09/12,NO2,82
4,2019/09/12,CO_8h,0.5
4,2019/09/12,C6H6,1.3
5,2019/09/12,NO2,
5,2019/09/12,O3,
2,2019/09/12,SO2,2.5
2,2019/09/12,PM10,19
2,2019/09/12,PM25,11
2,2019/09/12,NO2,85
2,2019/09/12,O3,109
2,2019/09/12,C6H6,1.4
6,2019/09/12,PM10,24
6,2019/09/12,PM25,11
6,2019/09/12,NO2,65
6,2019/09/12,CO_8h,0.9
6,2019/09/12,C6H6,1.3
7,2019/09/12,PM10,
7,2019/09/12,NO2,78
7,2019/09/12,O3,103
8,2019/09/12,NO2,
8,2019/09/12,CO_8h,
8,2019/09/12,C6H6,
1,2019/09/13,NO2,
3,2019/09/13,NO2,148
3,2019/09/13,CO_8h,1.4
4,2019/09/13,PM10,36
4,2019/09/13,NO2,125
4,2019/09/13,CO_8h,0.9
4,2019/09/13,C6H6,2.7
5,2019/09/13,NO2,
5,2019/09/13,O3,
2,2019/09/13,SO2,2.5
2,2019/09/13,PM10,28
2,2019/09/13,PM25,16
2,2019/09/13,NO2,114
2,2019/09/13,O3,142
2,2019/09/13,C6H6,1.9
6,2019/09/13,PM10,38
6,2019/09/13,PM25,18
6,2019/09/13,NO2,100
6,2019/09/13,CO_8h,1.4
6,2019/09/13,C6H6,1.7
7,2019/09/13,PM10,29
7,2019/09/13,NO2,132
7,2019/09/13,O3,144
8,2019/09/13,NO2,
8,2019/09/13,CO_8h,
8,2019/09/13,C6H6,
1,2019/09/16,NO2,
3,2019/09/16,NO2,121
3,2019/09/16,CO_8h,1.2
4,2019/09/16,PM10,43
4,2019/09/16,NO2,111
4,2019/09/16,CO_8h,0.7
4,2019/09/16,C6H6,1.7
5,2019/09/16,NO2,
5,2019/09/16,O3,
2,2019/09/16,SO2,2.5
2,2019/09/16,PM10,31
2,2019/09/16,PM25,19
2,2019/09/16,NO2,86
2,2019/09/16,O3,133
2,2019/09/16,C6H6,1.1
6,2019/09/16,PM10,36
6,2019/09/16,PM25,22
6,2019/09/16,NO2,83
6,2019/09/16,CO_8h,1.1
6,2019/09/16,C6H6,0.5
7,2019/09/16,PM10,31
7,2019/09/16,NO2,99
7,2019/09/16,O3,132
8,2019/09/16,NO2,
8,2019/09/16,CO_8h,
8,2019/09/16,C6H6,
1,2019/09/17,NO2,
3,2019/09/17,NO2,106
3,2019/09/17,CO_8h,1.2
4,2019/09/17,PM10,46
4,2019/09/17,NO2,85
4,2019/09/17,CO_8h,0.8
4,2019/09/17,C6H6,1.6
5,2019/09/17,NO2,
5,2019/09/17,O3,
2,2019/09/17,SO2,2.5
2,2019/09/17,PM10,35
2,2019/09/17,PM25,21
2,2019/09/17,NO2,76
2,2019/09/17,O3,142
2,2019/09/17,C6H6,1.4
6,2019/09/17,PM10,46
6,2019/09/17,PM25,27
6,2019/09/17,NO2,77
6,2019/09/17,CO_8h,1.2
6,2019/09/17,C6H6,1.2
7,2019/09/17,PM10,41
7,2019/09/17,NO2,79
7,2019/09/17,O3,140
8,2019/09/17,NO2,
8,2019/09/17,CO_8h,
8,2019/09/17,C6H6,
1,2019/09/18,NO2,
3,2019/09/18,NO2,88
3,2019/09/18,CO_8h,0.8
4,2019/09/18,PM10,29
4,2019/09/18,NO2,86
4,2019/09/18,CO_8h,0.6
4,2019/09/18,C6H6,0.5
5,2019/09/18,NO2,
5,2019/09/18,O3,
2,2019/09/18,SO2,5
2,2019/09/18,PM10,26
2,2019/09/18,PM25,15
2,2019/09/18,NO2,49
2,2019/09/18,O3,125
2,2019/09/18,C6H6,0.5
6,2019/09/18,PM10,31
6,2019/09/18,PM25,13
6,2019/09/18,NO2,79
6,2019/09/18,CO_8h,0.8
6,2019/09/18,C6H6,1.1
7,2019/09/18,PM10,23
7,2019/09/18,NO2,70
7,2019/09/18,O3,122
8,2019/09/18,NO2,
8,2019/09/18,CO_8h,
8,2019/09/18,C6H6,
1,2019/09/19,NO2,
3,2019/09/19,NO2,71
3,2019/09/19,CO_8h,0.8
4,2019/09/19,PM10,28
4,2019/09/19,NO2,83
4,2019/09/19,CO_8h,0.25
4,2019/09/19,C6H6,0.5
5,2019/09/19,NO2,
5,2019/09/19,O3,
2,2019/09/19,SO2,2.5
2,2019/09/19,PM10,25
2,2019/09/19,PM25,14
2,2019/09/19,NO2,45
2,2019/09/19,O3,94
2,2019/09/19,C6H6,0.5
6,2019/09/19,PM10,28
6,2019/09/19,PM25,12
6,2019/09/19,NO2,74
6,2019/09/19,CO_8h,0.8
6,2019/09/19,C6H6,0.5
7,2019/09/19,PM10,25
7,2019/09/19,NO2,73
7,2019/09/19,O3,87
8,2019/09/19,NO2,
8,2019/09/19,CO_8h,
8,2019/09/19,C6H6,
1,2019/09/20,NO2,
3,2019/09/20,NO2,65
3,2019/09/20,CO_8h,0.8
4,2019/09/20,PM10,20
4,2019/09/20,NO2,74
4,2019/09/20,CO_8h,0.6
4,2019/09/20,C6H6,1.5
5,2019/09/20,NO2,
5,2019/09/20,O3,
2,2019/09/20,SO2,2.5
2,2019/09/20,PM10,16
2,2019/09/20,PM25,8
2,2019/09/20,NO2,49
2,2019/09/20,O3,74
2,2019/09/20,C6H6,0.5
6,2019/09/20,PM10,23
6,2019/09/20,PM25,8
6,2019/09/20,NO2,82
6,2019/09/20,CO_8h,0.7
6,2019/09/20,C6H6,
7,2019/09/20,PM10,14
7,2019/09/20,NO2,54
7,2019/09/20,O3,66
8,2019/09/20,NO2,
8,2019/09/20,CO_8h,
8,2019/09/20,C6H6,
1,2019/09/23,NO2,
3,2019/09/23,NO2,38
3,2019/09/23,CO_8h,0.6
4,2019/09/23,PM10,32
4,2019/09/23,NO2,59
4,2019/09/23,CO_8h,0.25
4,2019/09/23,C6H6,0.5
5,2019/09/23,NO2,
5,2019/09/23,O3,
2,2019/09/23,SO2,2.5
2,2019/09/23,PM10,26
2,2019/09/23,PM25,17
2,2019/09/23,NO2,40
2,2019/09/23,O3,87
2,2019/09/23,C6H6,0.5
6,2019/09/23,PM10,29
6,2019/09/23,PM25,18
6,2019/09/23,NO2,44
6,2019/09/23,CO_8h,0.6
6,2019/09/23,C6H6,0.5
7,2019/09/23,PM10,26
7,2019/09/23,NO2,42
7,2019/09/23,O3,85
8,2019/09/23,NO2,
8,2019/09/23,CO_8h,
8,2019/09/23,C6H6,
1,2019/09/24,NO2,
3,2019/09/24,NO2,56
3,2019/09/24,CO_8h,0.7
4,2019/09/24,PM10,38
4,2019/09/24,NO2,65
4,2019/09/24,CO_8h,0.5
4,2019/09/24,C6H6,1
5,2019/09/24,NO2,
5,2019/09/24,O3,
2,2019/09/24,SO2,2.5
2,2019/09/24,PM10,30
2,2019/09/24,PM25,20
2,2019/09/24,NO2,51
2,2019/09/24,O3,73
2,2019/09/24,C6H6,0.5
6,2019/09/24,PM10,40
6,2019/09/24,PM25,23
6,2019/09/24,NO2,72
6,2019/09/24,CO_8h,0.7
6,2019/09/24,C6H6,1
7,2019/09/24,PM10,30
7,2019/09/24,NO2,61
7,2019/09/24,O3,71
8,2019/09/24,NO2,
8,2019/09/24,CO_8h,
8,2019/09/24,C6H6,
1,2019/09/25,NO2,
3,2019/09/25,NO2,95
3,2019/09/25,CO_8h,1
4,2019/09/25,PM10,47
4,2019/09/25,NO2,79
4,2019/09/25,CO_8h,0.7
4,2019/09/25,C6H6,2.1
5,2019/09/25,NO2,
5,2019/09/25,O3,
2,2019/09/25,SO2,2.5
